iter	RMSE
350	5.943148721
351	5.939436093
352	5.935562587
353	5.933365834
354	5.929213109
355	5.923451606
356	5.920554307
357	5.916666558
358	5.913283603
359	5.906991838
360	5.901559766
361	5.896831828
362	5.8923588
363	5.887950675
364	5.883918036
365	5.879537956
366	5.87346223
367	5.869346054
368	5.868001018
369	5.863348347
370	5.860199751
371	5.855478818
372	5.848955318
373	5.845046088
374	5.840881971
375	5.839172589
376	5.83517408
377	5.83163935
378	5.827801691
379	5.825004063
380	5.822459899
381	5.815125736
382	5.809026573
383	5.805935963
384	5.800263133
385	5.794809289
386	5.791507152
387	5.789720266
388	5.786945298
389	5.782024014
390	5.776067109
391	5.774159487
392	5.770173584
393	5.765735233
394	5.759882236
395	5.756134259
396	5.753754221
397	5.751343712
398	5.747762122
399	5.743505309
400	5.739525439
401	5.7371663
402	5.733240062
403	5.730396708
404	5.726685901
405	5.723396157
406	5.720509559
407	5.716466194
408	5.71416248
409	5.712643613
410	5.710163739
411	5.707256639
412	5.702324852
413	5.700463927
414	5.694395864
415	5.688477855
416	5.685522492
417	5.683203941
418	5.680249121
419	5.677586876
420	5.67536609
421	5.673058639
422	5.66816801
423	5.6654097
424	5.661657915
425	5.658403997
426	5.654559165
427	5.651806318
428	5.649052396
429	5.646036917
430	5.643538138
431	5.641221889
432	5.639847004
433	5.636718914
434	5.63469425
435	5.632834154
436	5.630948217
437	5.629286547
438	5.627206191
439	5.625567486
440	5.622434625
441	5.61832756
442	5.615432452
443	5.610849933
444	5.608629699
445	5.605501706
446	5.602596046
447	5.600079685
448	5.597574308
449	5.59534985
450	5.592457474
451	5.589401848
452	5.587147142
453	5.585202797
454	5.580206213
455	5.577673739
456	5.573964017
457	5.571692979
458	5.568890625
459	5.566005911
460	5.562283597
461	5.559777983
462	5.558239738
463	5.555795721
464	5.554248774
465	5.551794238
466	5.550550932
467	5.547301278
468	5.545153244
469	5.541596892
470	5.537750819
471	5.533228942
472	5.531381778
473	5.528989304
474	5.525278154
475	5.521308705
476	5.519137754
477	5.514953382
478	5.512705877
479	5.510168383
480	5.507733093
481	5.503823982
482	5.501191293
483	5.499698323
484	5.496121605
485	5.493208756
486	5.490224739
487	5.487570897
488	5.48308593
489	5.48027905
490	5.476223215
491	5.473825283
492	5.470853912
493	5.46780729
494	5.464835209
495	5.462419289
496	5.459540423
497	5.45666911
498	5.4539561
499	5.451652772
500	5.449680238
501	5.447234231
502	5.443551648
503	5.440921007
504	5.439036774
505	5.436931959
506	5.43400978
507	5.431748754
508	5.429389298
509	5.425751561
510	5.424064119
511	5.421007155
512	5.41981878
513	5.416948951
514	5.416057087
515	5.413444712
516	5.411474947
517	5.409182589
518	5.404992335
519	5.402461646
520	5.399802778
521	5.396652482
522	5.39387275
523	5.392402854
524	5.390582837
525	5.388756017
526	5.386249361
527	5.382799158
528	5.378847077
529	5.376623328
530	5.37398384
531	5.369232062
532	5.367101293
533	5.365176195
534	5.3624923
535	5.359390362
536	5.356896259
537	5.354474417
538	5.351357552
539	5.350346694
540	5.347277487
541	5.344224445
542	5.343295253
543	5.338821852
544	5.336825943
545	5.333421237
546	5.330630509
547	5.32760744
548	5.32589839
549	5.322034091
550	5.319052806
551	5.317213915
552	5.31448288
553	5.311704698
554	5.310222453
555	5.308234066
556	5.303258902
557	5.301224997
558	5.297931774
559	5.294756101
560	5.29045836
561	5.288167741
562	5.285782915
563	5.281705038
564	5.280093208
565	5.277423377
566	5.274504413
567	5.271503287
568	5.268865772
569	5.267258089
570	5.264998177
571	5.262599334
572	5.260684812
573	5.258586914
574	5.256592857
575	5.253010811
576	5.24990641
577	5.24838192
578	5.244493472
579	5.240983912
580	5.238537382
581	5.23715901
582	5.235593676
583	5.232452001
584	5.230268367
585	5.22826014
586	5.226435801
587	5.224760948
588	5.221708774
589	5.218855394
590	5.216077031
591	5.213354748
592	5.20975803
593	5.207225212
594	5.20344043
595	5.202090047
596	5.198569117
597	5.195947866
598	5.188097451
599	5.185353726
600	5.183293707
601	5.180646019
602	5.177218414
603	5.175113836
604	5.172916652
605	5.170925436
606	5.168286841
607	5.164869911
608	5.163886985
609	5.162038446
610	5.160333149
611	5.158822741
612	5.157801033
613	5.15581115
614	5.153377221
615	5.150683537
616	5.147400054
617	5.14455291
618	5.142779256
619	5.140793008
620	5.137457532
621	5.135330443
622	5.131711616
623	5.130080467
624	5.128088254
625	5.126760645
626	5.124291167
627	5.120941351
628	5.118511745
629	5.116099909
630	5.112857746
631	5.111004568
632	5.108526525
633	5.106768836
634	5.104764329
635	5.102264427
636	5.101051637
637	5.098196353
638	5.095737921
639	5.092836235
640	5.08935105
641	5.088240853
642	5.086278135
643	5.083700212
644	5.082516845
645	5.078880212
646	5.076663434
647	5.075025544
648	5.073298483
649	5.069341252
650	5.065783888
651	5.064411826
652	5.061615266
653	5.057650174
654	5.056202962
655	5.054605139
656	5.053158152
657	5.05075009
658	5.048761739
659	5.04646737
660	5.044148568
661	5.041004985
662	5.038983946
663	5.03828202
664	5.035627492
665	5.033661827
666	5.032213562
667	5.031382381
668	5.02794787
669	5.024417719
670	5.02303832
671	5.021512502
672	5.019691591
673	5.018033475
674	5.016245857
675	5.013802342
676	5.011013069
677	5.007649877
678	5.006676871
679	5.004054783
680	5.000926929
681	4.999670106
682	4.99707726
683	4.996169603
684	4.994042501
685	4.991426568
686	4.98872401
687	4.986345799
688	4.984769281
689	4.982546798
690	4.980521987
691	4.979112028
692	4.977994696
693	4.975697848
694	4.973650395
695	4.972829028
696	4.971078503
697	4.969708363
698	4.966919992
699	4.964128244
700	4.961177522
701	4.959608739
702	4.956161674
703	4.954259018
704	4.952122979
705	4.949859687
706	4.948293332
707	4.945706144
708	4.943682132
709	4.940748049
710	4.938933881
711	4.937394613
712	4.934901315
713	4.932449943
714	4.930906547
715	4.929515428
716	4.928194785
717	4.926783208
718	4.924795064
719	4.922197337
720	4.920225372
721	4.918375999
722	4.915618057
723	4.914016627
724	4.912357318
725	4.909448426
726	4.907880403
727	4.906697945
728	4.904765362
729	4.902502031
730	4.899385641
731	4.89773963
732	4.89648405
733	4.895520529
734	4.894048431
735	4.892450508
736	4.88970476
737	4.8875518
738	4.885788346
739	4.88389841
740	4.881285843
741	4.879521383
742	4.877566913
743	4.875300457
744	4.873333008
745	4.871828873
746	4.869800584
747	4.86802519
748	4.865587268
749	4.863254011
750	4.861513724
751	4.860167178
752	4.859176157
753	4.857431097
754	4.856335274
755	4.854042357
756	4.85158056
757	4.850147509
758	4.84661585
759	4.843824083
760	4.843159643
761	4.842197713
762	4.839349155
763	4.838137545
764	4.837147852
765	4.835648936
766	4.834430459
767	4.831059743
768	4.828797619
769	4.827692347
770	4.826708673
771	4.824730689
772	4.82307006
773	4.821300841
774	4.819288486
775	4.817470036
776	4.815810958
777	4.814868021
778	4.811782826
779	4.810028518
780	4.808455361
781	4.807312511
782	4.806520135
783	4.804854461
784	4.803646212
785	4.801951898
786	4.800009038
787	4.798227676
788	4.79681875
789	4.794084826
790	4.792276708
791	4.791493864
792	4.789174392
793	4.787464124
794	4.78558695
795	4.783853529
796	4.782364173
797	4.779616467
798	4.778171138
799	4.776973262
800	4.775442501
801	4.772096589
802	4.77020533
803	4.7687649
804	4.765954634
805	4.76292409
806	4.761100316
807	4.758918932
808	4.757020516
809	4.755178679
810	4.753866973
811	4.752335043
812	4.750521952
813	4.748968006
814	4.747656674
815	4.745559271
816	4.743794166
817	4.741903226
818	4.739050796
819	4.737481174
820	4.735944285
821	4.733309554
822	4.732261571
823	4.730852235
824	4.728537319
825	4.726631524
826	4.725573501
827	4.724777382
828	4.723470233
829	4.720649717
830	4.719799116
831	4.717342603
832	4.716044491
833	4.714590493
834	4.713870192
835	4.711912829
836	4.710568806
837	4.709602667
838	4.708485976
839	4.706100168
840	4.704502563
841	4.702361896
842	4.699916871
843	4.697593994
844	4.69652099
845	4.694960221
846	4.692510939
847	4.691170144
848	4.688567226
849	4.687608336
850	4.686831978
851	4.68519655
852	4.683841882
853	4.680982114
854	4.678752909
855	4.677257673
856	4.674853487
857	4.67290201
858	4.67050145
859	4.668686539
860	4.666992748
861	4.665770719
862	4.664229083
863	4.662264317
864	4.659618312
865	4.658361611
866	4.656821989
867	4.65438362
868	4.653848951
869	4.653156577
870	4.65225474
871	4.651186944
872	4.64832663
873	4.645736147
874	4.644298104
875	4.642308625
876	4.641224739
877	4.639826709
878	4.638399665
879	4.6366975
880	4.633779323
881	4.633110889
882	4.631510361
883	4.629985528
884	4.627651626
885	4.626098806
886	4.624863445
887	4.622747565
888	4.621014832
889	4.61987456
890	4.619226185
891	4.61737401
892	4.613312274
893	4.612033347
894	4.610863569
895	4.608576367
896	4.607288807
897	4.605912757
898	4.60452211
899	4.602008098
900	4.600403357
901	4.597966976
902	4.596655625
903	4.592573883
904	4.590383113
905	4.588152504
906	4.587368279
907	4.585810222
908	4.584678887
909	4.582513438
910	4.580540883
911	4.579405857
912	4.576228562
913	4.574851722
914	4.571287575
915	4.570407339
916	4.569415055
917	4.568327133
918	4.566482918
919	4.565247452
920	4.562862114
921	4.560110402
922	4.558868508
923	4.555949707
924	4.555029509
925	4.553619633
926	4.551366539
927	4.549925157
928	4.548118094
929	4.545726637
930	4.54424915
931	4.54299611
932	4.542226479
933	4.540635522
934	4.539240975
935	4.538507277
936	4.535617359
937	4.53310459
938	4.532001201
939	4.530714804
940	4.529075915
941	4.528529304
942	4.527430886
943	4.52626267
944	4.524191965
945	4.521919194
946	4.520144308
947	4.518670641
948	4.517041859
949	4.515280742
950	4.512747427
951	4.51148097
952	4.510352446
953	4.50873333
954	4.507060839
955	4.505358027
956	4.504218359
957	4.502584864
958	4.501764111
959	4.50119814
960	4.499094426
961	4.497822427
962	4.49609351
963	4.494650992
964	4.492421251
965	4.491621885
966	4.49012805
967	4.488018167
968	4.486637013
969	4.484715245
970	4.482229512
971	4.481516348
972	4.478632146
973	4.477449251
974	4.473345033
975	4.472837927
976	4.470694111
977	4.469241736
978	4.467741807
979	4.466754487
980	4.46574703
981	4.463751982
982	4.462229624
983	4.460992835
984	4.460356063
985	4.459456592
986	4.458308439
987	4.45717343
988	4.455652505
989	4.454229999
990	4.453198686
991	4.451424182
992	4.450808695
993	4.449905441
994	4.449119752
995	4.448196056
996	4.44701421
997	4.444997709
998	4.443802934
999	4.443242103
